# trisquel golden manifest
# package:      plymouth
# blessed-by:   ark@switnet.org
# blessed-at:   2026-07-25T14:03:44+00:00
# upstream:     noble (24.04)  helper-version: 19
# upstream-version: 24.004.60-1ubuntu7.2
# blessed-with: AUDIT_BLESS=1
# body-sha256:  51e9731a8636e3381b8dfd431351ffd63bee4e29cd27b6ff86e42d26522fbd5e
--- manifest ---
44	8	debian/control
8	0	debian/copyright
bin	bin	debian/local/bgrt-fallback.png
16	16	debian/local/plymouth.hook
bin	bin	debian/local/trisquel-logo.png
bin	bin	debian/local/ubuntu-logo.png
1	1	debian/patches/series
1	0	debian/plymouth-theme-sugar.install
8	0	debian/plymouth-theme-sugar.prerm
1	0	debian/plymouth-theme-trisquel-logo.install
44	0	debian/plymouth-theme-trisquel-logo.postinst
8	0	debian/plymouth-theme-trisquel-logo.prerm
2	0	debian/plymouth-theme-trisquel-text.install
12	0	debian/plymouth-theme-trisquel-text.prerm
0	2	debian/plymouth-theme-ubuntu-text.install
0	12	debian/plymouth-theme-ubuntu-text.prerm
2	1	debian/plymouth-themes.install
7	7	debian/rules
6	72	debian/source/include-binaries
17	16	debian/{plymouth-theme-ubuntu-logo.postinst => plymouth-theme-sugar.postinst}
0	0	debian/{plymouth-theme-ubuntu-logo.postrm => plymouth-theme-trisquel-logo.postrm}
5	5	debian/{plymouth-theme-ubuntu-text.postinst => plymouth-theme-trisquel-text.postinst}
0	0	debian/{plymouth-theme-ubuntu-text.postrm => plymouth-theme-trisquel-text.postrm}
0	0	debian/{plymouth-theme-ubuntu-text.triggers => plymouth-theme-trisquel-text.triggers}
6	6	scripts/plymouth.spec
23	7	src/client/ply-boot-client.c
6	0	src/libply-splash-core/ply-boot-splash.c
2	2	src/libply-splash-core/ply-device-manager.c
10	0	src/libply-splash-core/ply-pixel-display.c
2	0	src/libply-splash-core/ply-pixel-display.h
2	1	src/libply-splash-core/ply-renderer-plugin.h
15	0	src/libply-splash-core/ply-renderer.c
2	0	src/libply-splash-core/ply-renderer.h
3	3	src/libply-splash-core/ply-terminal.c
22	18	src/libply/ply-utils.c
34	15	src/main.c
6	0	src/plugins/controls/label-freetype/plugin.c
22	3	src/plugins/renderers/drm/plugin.c
33	3	src/plugins/renderers/frame-buffer/plugin.c
18	4	src/plugins/splash/details/plugin.c
1	0	src/plugins/splash/meson.build
1	1	src/plugins/splash/script/script-lib-image.c
45	0	src/plugins/splash/script/script-lib-sprite.c
3	1	src/plugins/splash/text/plugin.c
11	0	src/plugins/splash/trisquel-text/meson.build
805	0	src/plugins/splash/trisquel-text/plugin.c
148	15	src/plugins/splash/two-step/plugin.c
2	0	systemd-units/plymouth-halt.service.in
2	0	systemd-units/plymouth-kexec.service.in
2	0	systemd-units/plymouth-poweroff.service.in
2	0	systemd-units/plymouth-reboot.service.in
4	2	systemd-units/plymouth-start.service.in
5	0	systemd-units/plymouth-switch-root-initramfs.service.in
2	0	systemd-units/systemd-ask-password-plymouth.path.in
2	0	systemd-units/systemd-ask-password-plymouth.service.in
4	4	themes/bgrt/bgrt.plymouth.desktop
bin	bin	themes/glow/bullet.png
bin	bin	themes/glow/entry.png
0	11	themes/glow/glow.plymouth.in
0	70	themes/glow/meson.build
bin	bin	themes/glow/progress-00.png
bin	bin	themes/glow/progress-01.png
bin	bin	themes/glow/progress-02.png
bin	bin	themes/glow/progress-03.png
bin	bin	themes/glow/progress-04.png
bin	bin	themes/glow/progress-05.png
bin	bin	themes/glow/progress-06.png
bin	bin	themes/glow/progress-07.png
bin	bin	themes/glow/progress-08.png
bin	bin	themes/glow/progress-09.png
bin	bin	themes/glow/progress-10.png
bin	bin	themes/glow/progress-11.png
bin	bin	themes/glow/progress-12.png
bin	bin	themes/glow/progress-13.png
bin	bin	themes/glow/progress-14.png
bin	bin	themes/glow/progress-15.png
bin	bin	themes/glow/progress-16.png
bin	bin	themes/glow/progress-17.png
bin	bin	themes/glow/progress-18.png
bin	bin	themes/glow/progress-19.png
bin	bin	themes/glow/progress-20.png
bin	bin	themes/glow/progress-21.png
bin	bin	themes/glow/progress-22.png
bin	bin	themes/glow/progress-23.png
bin	bin	themes/glow/progress-24.png
bin	bin	themes/glow/progress-25.png
bin	bin	themes/glow/progress-26.png
bin	bin	themes/glow/progress-27.png
bin	bin	themes/glow/progress-28.png
bin	bin	themes/glow/progress-29.png
bin	bin	themes/glow/progress-30.png
bin	bin	themes/glow/progress-31.png
bin	bin	themes/glow/progress-32.png
bin	bin	themes/glow/throbber-00.png
bin	bin	themes/glow/throbber-01.png
bin	bin	themes/glow/throbber-02.png
bin	bin	themes/glow/throbber-03.png
bin	bin	themes/glow/throbber-04.png
bin	bin	themes/glow/throbber-05.png
bin	bin	themes/glow/throbber-06.png
bin	bin	themes/glow/throbber-07.png
bin	bin	themes/glow/throbber-08.png
bin	bin	themes/glow/throbber-09.png
bin	bin	themes/glow/throbber-10.png
bin	bin	themes/glow/throbber-11.png
bin	bin	themes/glow/throbber-12.png
bin	bin	themes/glow/throbber-13.png
bin	bin	themes/glow/throbber-14.png
bin	bin	themes/glow/throbber-15.png
bin	bin	themes/glow/throbber-16.png
bin	bin	themes/glow/throbber-17.png
bin	bin	themes/glow/throbber-18.png
bin	bin	themes/glow/throbber-19.png
3	1	themes/meson.build
bin	bin	themes/script/background.png
118	60	themes/script/script.script
bin	bin	themes/script/sugar.png
bin	bin	themes/script/trisquel_logo-bg.png
bin	bin	themes/script/trisquel_logo-sugar.png
bin	bin	themes/script/trisquel_logo.png
bin	bin	themes/script/trisquel_logo16.png
0	5	themes/spinfinity/meson.build
bin	bin	themes/spinner/spinner.blend
bin	bin	themes/sugar/background.png
bin	bin	themes/sugar/bullet.png
bin	bin	themes/sugar/entry.png
23	0	themes/sugar/meson.build
bin	bin	themes/sugar/progress_bar.png
bin	bin	themes/sugar/progress_box.png
11	0	themes/sugar/sugar.plymouth.in
bin	bin	themes/sugar/sugar.png
